Age,Gender,Income,Location,Clicks,Conversion Rate,CTR,Click_Hour,Click_DayOfWeek,Click_Month,Ad Type_Banner,Ad Type_Native,Ad Type_Text,Ad Type_Video,Ad Topic_Fashion,Ad Topic_Finance,Ad Topic_Food,Ad Topic_Health,Ad Topic_Technology,Ad Topic_Travel,Ad Placement_Search Engine,Ad Placement_Social Media,Ad Placement_Website
45.0,1,56640.9,2,5,0.0561,0.0531,20,0,7,False,False,True,False,False,False,False,True,False,False,False,True,False
25.0,1,114013.76,2,9,0.1265,0.0508,20,1,11,True,False,False,False,False,True,False,False,False,False,False,True,False
29.0,1,62311.07,0,2,0.0878,0.0505,20,1,7,False,False,False,True,False,False,False,False,True,False,True,False,False
33.0,0,66046.91,2,4,0.09,0.0744,20,6,2,False,False,False,True,False,True,False,False,False,False,True,False,False
30.0,1,52381.61,2,6,0.1713,0.0564,20,4,4,False,True,False,False,False,False,False,False,True,False,True,False,False
30.0,0,52358.65,2,4,0.0468,0.0549,20,2,7,False,True,False,False,False,False,False,False,True,False,False,False,True
36.0,0,49733.56,2,11,0.3172,0.0451,20,2,10,True,False,False,False,False,False,False,False,False,True,False,True,False
52.0,1,47074.04,1,7,0.3212,0.0746,20,1,11,False,False,True,False,False,False,False,False,False,True,False,False,True
51.0,0,51117.44,2,4,0.0764,0.0337,20,3,10,False,False,False,True,False,False,False,False,False,True,True,False,False
22.0,1,50120.28,0,7,0.1792,0.0207,20,6,6,False,False,True,False,False,False,False,False,True,False,False,False,True
36.0,0,65055.42,0,7,0.3298,0.0624,20,0,7,True,False,False,False,False,False,False,True,False,False,False,False,True
42.0,1,54648.81,2,7,0.3281,0.0621,20,2,10,False,True,False,False,True,False,False,False,False,False,False,True,False
26.0,1,61830.01,0,5,0.2856,0.0313,20,1,3,False,False,True,False,False,False,True,False,False,False,False,False,True
37.0,0,29577.11,1,6,0.4823,0.0483,20,5,9,True,False,False,False,False,False,False,False,True,False,True,False,False
30.0,1,52936.39,0,8,0.1184,0.0407,20,0,3,False,False,False,True,False,False,False,False,False,True,True,False,False
45.0,0,69895.45,2,9,0.2722,0.052,20,4,9,False,False,True,False,False,False,False,False,False,True,False,True,False
45.0,2,47693.05,0,4,0.091,0.0709,20,6,10,True,False,False,False,False,False,False,False,False,True,False,False,True
24.0,1,5922.31,1,4,0.1205,0.0509,20,4,7,True,False,False,False,False,False,False,True,False,False,True,False,False
36.0,1,42670.88,1,5,0.0879,0.0545,20,6,7,True,False,False,False,True,False,False,False,False,False,True,False,False
36.0,0,66601.1,1,4,0.1875,0.0639,20,5,10,True,False,False,False,False,False,False,True,False,False,False,True,False
44.0,0,65081.34,0,9,0.3433,0.0503,20,1,7,False,True,False,False,False,False,True,False,False,False,False,False,True
36.0,1,25785.82,2,6,0.4908,0.0659,20,1,5,False,False,True,False,True,False,False,False,False,False,False,False,True
27.0,1,55323.4,1,6,0.0142,0.0358,20,3,7,True,False,False,False,False,False,False,False,False,True,True,False,False
26.0,1,77011.92,0,5,0.2653,0.0271,20,4,5,False,False,True,False,False,False,False,True,False,False,False,False,True
34.0,0,88790.43,1,4,0.3709,0.0824,20,0,1,False,True,False,False,False,False,False,False,False,True,True,False,False
36.0,1,46153.33,0,3,0.2167,0.0522,20,2,10,True,False,False,False,False,False,False,True,False,False,True,False,False
37.0,0,38402.13,0,6,0.2668,0.0906,20,0,10,True,False,False,False,True,False,False,False,False,False,False,True,False
42.0,1,72176.28,2,6,0.2982,0.0672,20,5,7,True,False,False,False,False,False,True,False,False,False,False,True,False
36.0,0,38545.23,2,4,0.1536,0.0583,20,3,11,False,True,False,False,False,True,False,False,False,False,True,False,False
30.0,0,62037.63,1,10,0.1342,0.0344,20,4,5,True,False,False,False,False,False,False,True,False,False,True,False,False
36.0,0,84915.03,1,7,0.1899,0.0485,20,3,9,False,False,False,True,False,False,True,False,False,False,True,False,False
40.0,1,34920.76,0,6,0.0977,0.0615,20,3,12,True,False,False,False,False,True,False,False,False,False,False,True,False
34.0,1,56785.22,2,4,0.0654,0.0513,20,5,9,True,False,False,False,False,False,True,False,False,False,True,False,False
64.0,1,13674.28,1,3,0.063,0.0489,20,6,8,False,True,False,False,False,True,False,False,False,False,True,False,False
40.0,0,59407.96,2,3,0.0576,0.0547,20,1,3,True,False,False,False,False,False,False,False,False,True,True,False,False
25.0,1,17279.22,2,4,0.3572,0.0724,20,1,6,False,True,False,False,False,False,False,True,False,False,False,True,False
29.0,1,60360.64,2,5,0.0635,0.0827,20,0,1,True,False,False,False,False,False,True,False,False,False,False,True,False
42.0,1,56144.82,0,7,0.183,0.0629,20,1,4,False,False,True,False,False,False,True,False,False,False,False,False,True
33.0,0,42556.75,1,6,0.2048,0.0396,20,0,6,True,False,False,False,True,False,False,False,False,False,False,True,False
36.0,1,85683.95,0,8,0.221,0.0386,20,0,4,False,True,False,False,False,False,False,False,True,False,True,False,False
65.0,0,85562.57,1,1,0.3251,0.0243,20,4,11,False,False,False,True,False,False,False,True,False,False,True,False,False
33.0,1,64512.13,1,4,0.2018,0.0393,20,5,7,False,False,False,True,False,True,False,False,False,False,False,False,True
50.0,0,39061.49,2,4,0.2265,0.0965,20,3,4,False,True,False,False,False,False,False,False,True,False,False,True,False
24.0,1,27701.67,0,2,0.0633,0.0829,20,2,6,False,False,True,False,False,True,False,False,False,False,False,False,True
58.0,0,25979.28,0,5,0.0836,0.0603,20,4,7,False,False,False,True,False,True,False,False,False,False,False,True,False
39.0,1,48131.97,1,6,0.4269,0.0529,20,0,9,False,True,False,False,False,False,False,False,False,True,True,False,False
44.0,1,40081.4,0,6,0.2094,0.0263,20,0,3,True,False,False,False,False,True,False,False,False,False,True,False,False
19.0,0,45684.09,2,6,0.3244,0.0511,20,6,9,True,False,False,False,False,False,True,False,False,False,False,True,False
53.0,0,50278.03,0,4,0.2165,0.0439,20,3,11,False,False,True,False,False,False,False,True,False,False,False,True,False
45.0,0,35165.62,0,6,0.299,0.0294,20,1,10,True,False,False,False,False,False,False,False,True,False,True,False,False
54.0,0,39916.33,0,4,0.0542,0.0207,20,6,4,True,False,False,False,False,False,False,False,True,False,False,True,False
25.0,1,11576.36,1,6,0.1736,0.0661,20,5,9,False,False,True,False,False,False,False,False,False,True,False,False,True
27.0,1,40412.51,0,4,0.019,0.0533,20,5,2,False,False,False,True,True,False,False,False,False,False,False,False,True
69.0,1,23723.76,1,6,0.0383,0.0257,20,6,8,False,False,False,True,False,False,True,False,False,False,True,False,False
19.0,2,37393.9,2,3,0.0949,0.034,20,2,2,False,True,False,False,False,False,False,True,False,False,True,False,False
32.0,1,32702.72,0,7,0.2769,0.0274,20,0,1,False,True,False,False,True,False,False,False,False,False,True,False,False
52.0,1,19457.81,0,4,0.2873,0.0601,20,2,8,False,False,False,True,False,False,True,False,False,False,False,False,True
36.0,1,74154.79,0,4,0.0539,0.05,20,3,3,False,False,False,True,False,False,False,True,False,False,False,False,True
43.0,0,77075.22,1,4,0.0111,0.0768,20,6,1,False,True,False,False,False,False,True,False,False,False,True,False,False
29.0,1,29402.77,0,5,0.2251,0.0607,20,5,12,False,False,False,True,True,False,False,False,False,False,False,False,True
40.0,1,55033.53,0,4,0.1698,0.059,20,5,9,False,True,False,False,False,False,False,True,False,False,False,True,False
36.0,0,26284.3,1,4,0.3643,0.0148,20,5,3,False,False,False,True,True,False,False,False,False,False,False,False,True
59.0,1,24481.97,1,2,0.2859,0.0849,20,3,10,False,True,False,False,False,False,False,False,True,False,False,True,False
33.0,0,47352.23,2,2,0.4715,0.0349,20,5,12,False,True,False,False,False,False,True,False,False,False,True,False,False
24.0,1,50155.04,0,7,0.2072,0.0473,20,5,9,False,False,False,True,True,False,False,False,False,False,True,False,False
44.0,1,26811.14,2,5,0.0393,0.0531,20,1,2,False,True,False,False,False,False,True,False,False,False,True,False,False
28.0,2,53469.29,0,3,0.1293,0.0604,20,2,9,False,True,False,False,False,False,False,True,False,False,True,False,False
36.0,1,33158.88,2,2,0.2284,0.0395,20,0,8,False,True,False,False,False,False,True,False,False,False,False,False,True
36.0,1,47746.25,2,5,0.3502,0.0723,20,6,8,False,True,False,False,True,False,False,False,False,False,True,False,False
45.0,1,40786.58,1,6,0.2494,0.0401,20,2,2,True,False,False,False,False,False,False,True,False,False,True,False,False
32.0,0,26610.92,2,2,0.3749,0.0565,20,6,6,True,False,False,False,False,False,False,False,False,True,True,False,False
32.0,1,95328.82,1,6,0.1158,0.0619,20,1,4,False,False,False,True,True,False,False,False,False,False,False,True,False
51.0,1,58787.03,1,4,0.1499,0.0647,20,2,6,False,False,True,False,False,False,False,True,False,False,True,False,False
18.0,1,67340.16,1,4,0.0327,0.041,20,1,2,False,False,False,True,False,False,False,True,False,False,False,True,False
24.0,0,37273.19,2,3,0.2133,0.0494,20,3,3,True,False,False,False,False,False,True,False,False,False,False,False,True
29.0,1,70256.21,2,9,0.1608,0.0588,20,6,8,False,True,False,False,False,False,False,True,False,False,False,True,False
36.0,1,60705.99,1,2,0.1329,0.0572,20,3,12,False,False,False,True,False,False,False,False,True,False,False,False,True
34.0,1,75961.11,1,3,0.3631,0.059,20,5,5,False,False,False,True,False,False,False,False,False,True,False,False,True
30.0,2,43267.65,0,5,0.1227,0.0487,20,5,6,False,False,True,False,False,False,True,False,False,False,False,True,False
34.0,1,64893.46,2,2,0.1267,0.0704,20,4,2,False,True,False,False,False,False,False,False,False,True,False,False,True
33.0,1,51412.33,0,3,0.174,0.0423,20,5,2,True,False,False,False,False,False,False,False,False,True,False,True,False
24.0,0,60658.33,1,3,0.1298,0.0847,20,3,5,False,False,False,True,True,False,False,False,False,False,True,False,False
22.0,2,81555.75,0,3,0.3697,0.0462,20,3,5,True,False,False,False,False,False,True,False,False,False,True,False,False
39.0,1,34174.28,2,3,0.0588,0.0666,20,0,9,False,True,False,False,False,False,False,False,False,True,False,True,False
21.0,1,1452.43,1,4,0.3274,0.0629,20,5,2,False,False,False,True,False,False,False,False,False,True,False,False,True
36.0,0,48000.96,0,3,0.1387,0.0631,20,5,3,False,True,False,False,False,False,False,True,False,False,False,False,True
30.0,1,58802.63,2,6,0.2084,0.0337,20,5,1,False,False,True,False,False,True,False,False,False,False,True,False,False
32.0,0,45752.46,1,7,0.1297,0.0283,20,2,9,True,False,False,False,False,False,False,False,False,True,True,False,False
68.0,0,33761.56,0,4,0.09,0.0497,20,2,2,False,False,True,False,True,False,False,False,False,False,False,True,False
24.0,1,27028.8,1,6,0.3023,0.0404,20,2,12,False,True,False,False,False,True,False,False,False,False,False,False,True
49.0,1,41646.0,2,3,0.0613,0.0682,20,5,8,True,False,False,False,True,False,False,False,False,False,False,False,True
46.0,0,46203.62,0,8,0.1016,0.0463,20,3,3,True,False,False,False,False,False,False,False,True,False,False,False,True
36.0,2,18616.96,2,3,0.2407,0.0217,20,5,9,True,False,False,False,False,False,False,True,False,False,False,True,False
46.0,0,64247.77,2,1,0.0363,0.0419,20,4,4,False,True,False,False,False,False,False,False,True,False,True,False,False
36.0,1,41933.3,2,2,0.1128,0.0232,20,3,12,False,True,False,False,False,True,False,False,False,False,False,False,True
34.0,1,53985.19,2,6,0.0708,0.0375,20,5,6,True,False,False,False,False,False,False,False,True,False,True,False,False
44.0,0,29784.07,2,3,0.1673,0.0297,20,3,10,False,False,True,False,False,True,False,False,False,False,False,True,False
36.0,0,35025.63,2,5,0.3937,0.0509,20,0,10,False,True,False,False,True,False,False,False,False,False,False,True,False
41.0,1,43050.55,1,5,0.031,0.0207,20,4,8,True,False,False,False,False,False,True,False,False,False,True,False,False
24.0,2,60980.48,0,6,0.1442,0.0436,20,2,10,False,True,False,False,False,False,False,False,False,True,False,False,True
59.0,2,23765.46,1,7,0.0312,0.0515,20,2,8,True,False,False,False,False,False,False,False,False,True,False,True,False
51.0,0,59059.97,0,7,0.1791,0.0433,20,5,7,False,False,True,False,False,False,False,False,False,True,True,False,False
28.0,0,75299.76,2,8,0.0738,0.0947,20,2,8,False,False,False,True,False,True,False,False,False,False,True,False,False
24.0,1,23434.09,0,5,0.4274,0.0386,20,3,8,False,False,True,False,True,False,False,False,False,False,False,True,False
36.0,1,95389.65,1,1,0.437,0.0651,20,4,10,True,False,False,False,False,False,False,True,False,False,True,False,False
28.0,2,10547.94,2,5,0.0984,0.0433,20,3,2,False,False,True,False,True,False,False,False,False,False,True,False,False
30.0,1,47165.07,0,6,0.2424,0.0689,20,5,3,False,False,True,False,False,False,True,False,False,False,False,True,False
29.0,1,90978.21,0,6,0.2356,0.0313,20,4,5,True,False,False,False,False,False,False,False,True,False,False,True,False
37.0,2,63696.09,0,4,0.1652,0.0188,20,5,7,True,False,False,False,False,False,False,False,False,True,False,False,True
43.0,0,26271.71,0,7,0.1668,0.0637,20,4,7,False,False,False,True,False,False,False,False,False,True,False,False,True
40.0,2,50190.67,2,10,0.1832,0.0829,20,3,9,True,False,False,False,False,False,False,False,False,True,False,False,True
23.0,0,61027.02,1,5,0.2341,0.0419,20,6,7,True,False,False,False,True,False,False,False,False,False,True,False,False
36.0,1,59934.46,0,6,0.2313,0.0687,20,3,12,False,True,False,False,False,True,False,False,False,False,True,False,False
55.0,0,39955.58,0,10,0.4189,0.0292,20,6,4,False,False,False,True,False,False,False,False,True,False,True,False,False
24.0,0,65272.17,0,3,0.2612,0.0339,20,0,12,False,False,True,False,False,False,False,True,False,False,True,False,False
25.0,1,64986.99,0,6,0.1231,0.0327,20,3,4,False,False,False,True,False,False,False,False,True,False,True,False,False
27.0,0,69774.85,1,2,0.1196,0.0203,20,1,2,False,False,False,True,False,False,False,False,True,False,False,True,False
36.0,0,71069.21,0,3,0.3845,0.0547,20,5,1,True,False,False,False,False,False,False,False,False,True,True,False,False
27.0,1,39583.05,2,5,0.0507,0.065,20,2,12,False,True,False,False,False,False,False,False,True,False,False,True,False
27.0,1,81861.45,0,3,0.108,0.0813,20,3,3,False,True,False,False,False,True,False,False,False,False,False,True,False
44.0,0,73892.6,0,5,0.2494,0.0934,20,1,5,False,True,False,False,False,True,False,False,False,False,False,False,True
45.0,1,26118.11,0,5,0.3722,0.0704,20,2,8,False,False,True,False,False,True,False,False,False,False,False,True,False
35.0,0,36117.74,1,6,0.3275,0.0264,20,2,8,False,False,False,True,True,False,False,False,False,False,False,False,True
48.0,1,44493.18,2,10,0.1251,0.0713,20,5,11,False,False,False,True,False,False,True,False,False,False,False,False,True
40.0,1,56836.94,1,5,0.261,0.0233,20,1,4,False,False,True,False,False,False,True,False,False,False,True,False,False
34.0,0,42014.67,0,7,0.1197,0.0223,20,0,1,False,True,False,False,False,False,True,False,False,False,False,False,True
37.0,1,50288.71,1,3,0.2627,0.0397,20,4,12,False,True,False,False,True,False,False,False,False,False,False,False,True
32.0,1,46811.01,1,4,0.0677,0.017,20,6,12,True,False,False,False,False,True,False,False,False,False,True,False,False
29.0,0,40872.24,0,8,0.1065,0.0407,20,6,5,True,False,False,False,False,False,True,False,False,False,False,False,True
30.0,2,78055.87,2,7,0.1142,0.0575,20,2,11,False,True,False,False,False,False,False,False,False,True,True,False,False
18.0,1,54822.88,1,8,0.1002,0.0537,20,3,3,True,False,False,False,False,False,False,True,False,False,False,True,False
39.0,1,50144.95,0,3,0.1183,0.0453,20,0,2,True,False,False,False,False,False,True,False,False,False,True,False,False
20.0,1,32469.29,1,6,0.269,0.093,20,4,5,False,False,False,True,False,False,False,True,False,False,True,False,False
47.0,1,59122.85,2,2,0.3045,0.0736,20,5,5,False,False,False,True,False,True,False,False,False,False,False,True,False
31.0,2,48039.53,2,7,0.1598,0.0811,20,5,3,False,False,True,False,False,True,False,False,False,False,False,False,True
35.0,1,29828.18,2,7,0.3584,0.0384,20,3,6,False,False,False,True,False,False,False,False,True,False,False,False,True
42.0,0,22933.46,1,9,0.2893,0.0603,20,6,2,True,False,False,False,False,False,False,False,False,True,False,False,True
44.0,1,32837.72,0,5,0.0271,0.0252,20,3,4,False,True,False,False,False,False,False,False,True,False,False,True,False
36.0,1,66123.94,1,5,0.2809,0.0475,20,5,3,False,False,False,True,True,False,False,False,False,False,False,True,False
31.0,0,28721.05,1,6,0.4152,0.0444,20,5,6,False,False,True,False,False,True,False,False,False,False,False,False,True
48.0,1,47883.64,0,8,0.4964,0.0523,20,3,3,False,True,False,False,False,False,False,False,True,False,False,False,True
36.0,0,58552.34,1,5,0.1312,0.0636,20,4,6,True,False,False,False,False,False,False,False,True,False,True,False,False
40.0,0,33520.79,0,5,0.139,0.0481,20,0,8,False,True,False,False,False,False,False,False,False,True,False,False,True
